user_id,restaurant_id,interaction_type,strength
725,15,view,1
725,90,view,1
725,62,view,1
725,62,view,1
725,94,view,1
725,80,view,1
725,62,view,1
726,11,view,1
726,27,cart,2
726,94,view,1
726,41,view,1
726,12,view,1
726,7,view,1
726,1,cart,2
726,80,cart,2
726,65,view,1
726,2,view,1
726,80,view,1
726,34,view,1
726,1,order,3
726,2,order,3
726,56,cart,2
726,5,cart,2
726,16,cart,2
726,1,view,1
726,44,view,1
726,5,view,1
726,80,view,1
727,73,view,1
727,17,view,1
727,42,view,1
727,28,view,1
727,32,cart,2
727,32,cart,2
727,68,view,1
727,98,cart,2
727,76,view,1
727,69,cart,2
727,76,view,1
727,32,cart,2
727,17,view,1
727,9,view,1
727,20,view,1
727,69,view,1
727,72,order,3
727,76,cart,2
728,75,cart,2
728,62,cart,2
728,16,view,1
728,75,cart,2
728,15,view,1
728,48,view,1
728,62,view,1
728,79,cart,2
728,62,cart,2
728,48,order,3
728,15,cart,2
728,79,view,1
728,44,view,1
728,48,view,1
728,43,view,1
728,22,cart,2
728,62,view,1
728,22,view,1
729,56,view,1
729,83,view,1
729,69,view,1
729,21,view,1
729,99,view,1
729,16,view,1
729,70,view,1
729,56,view,1
729,21,order,3
729,16,cart,2
729,57,view,1
729,74,view,1
729,99,view,1
729,56,view,1
729,74,view,1
729,74,view,1
729,9,view,1
730,78,view,1
730,43,view,1
730,73,view,1
730,72,view,1
730,82,view,1
730,67,view,1
730,54,view,1
730,73,view,1
730,27,view,1
730,27,cart,2
730,43,view,1
730,78,view,1
730,72,view,1
730,40,view,1
730,71,view,1
730,92,view,1
730,53,view,1
730,27,view,1
730,82,cart,2
730,78,view,1
731,63,view,1
731,1,view,1
731,48,view,1
731,75,view,1
731,57,order,3
731,65,view,1
731,75,view,1
731,79,view,1
731,80,view,1
731,22,view,1
731,12,view,1
731,79,view,1
731,75,view,1
731,2,view,1
731,75,view,1
732,19,view,1
732,53,view,1
732,6,cart,2
732,6,order,3
732,64,cart,2
732,88,view,1
732,6,view,1
732,31,view,1
732,64,view,1
732,88,order,3
732,15,cart,2
732,64,view,1
732,64,cart,2
732,54,view,1
732,6,order,3
732,6,view,1
732,85,view,1
732,52,cart,2
733,9,view,1
733,78,view,1
733,91,cart,2
733,35,view,1
733,9,view,1
733,23,view,1
733,65,view,1
733,12,view,1
733,83,view,1
733,26,cart,2
733,80,order,3
733,7,view,1
733,65,view,1
733,80,cart,2
733,69,view,1
733,39,view,1
734,59,view,1
734,3,view,1
734,16,order,3
734,12,view,1
734,94,view,1
734,60,view,1
734,85,view,1
734,43,cart,2
734,93,order,3
734,93,cart,2
734,87,cart,2
734,59,cart,2
734,3,view,1
734,86,view,1
734,79,view,1
735,17,cart,2
735,92,cart,2
735,15,cart,2
735,1,order,3
735,1,view,1
735,7,view,1
735,76,cart,2
735,15,view,1
735,80,cart,2
735,7,order,3
735,7,cart,2
735,1,view,1
735,79,view,1
735,69,cart,2
735,62,view,1
735,62,cart,2
735,80,view,1
735,12,view,1
736,57,cart,2
736,21,view,1
736,8,cart,2
736,78,view,1
736,57,view,1
736,96,view,1
736,40,cart,2
736,98,cart,2
736,57,view,1
736,82,view,1
736,57,cart,2
736,73,cart,2
736,57,cart,2
736,82,cart,2
736,57,view,1
736,8,cart,2
737,43,view,1
737,43,view,1
737,67,view,1
737,95,order,3
737,58,view,1
737,81,view,1
737,27,view,1
737,6,view,1
737,67,view,1
737,27,view,1
737,67,cart,2
737,9,view,1
737,92,view,1
737,8,view,1
737,90,cart,2
737,10,view,1
737,18,view,1
737,30,view,1
737,95,view,1
737,95,view,1
737,35,view,1
737,68,view,1
737,58,order,3
738,7,cart,2
738,79,view,1
738,61,view,1
738,98,view,1
738,76,view,1
738,2,view,1
738,76,view,1
738,20,cart,2
738,7,view,1
738,98,view,1
738,11,view,1
738,71,cart,2
738,98,order,3
738,98,view,1
738,80,cart,2
738,20,view,1
738,42,view,1
739,5,view,1
739,74,view,1
739,16,cart,2
739,70,cart,2
739,99,view,1
739,44,cart,2
739,5,view,1
739,5,view,1
739,43,order,3
739,5,cart,2
739,5,view,1
739,5,view,1
739,56,view,1
739,84,view,1
739,49,view,1
740,48,view,1
740,5,view,1
740,77,order,3
740,35,view,1
740,2,view,1
740,60,view,1
740,89,view,1
740,27,view,1
740,35,view,1
740,83,order,3
740,13,view,1
740,27,cart,2
740,89,view,1
740,35,view,1
740,53,cart,2
740,35,view,1
740,89,cart,2
740,13,view,1
740,27,view,1
740,43,view,1
740,97,view,1
740,18,view,1
740,18,cart,2
740,13,view,1
740,27,view,1
741,73,cart,2
741,33,cart,2
741,98,view,1
741,82,cart,2
741,53,view,1
741,40,view,1
741,73,view,1
741,51,cart,2
741,60,view,1
741,73,view,1
741,78,cart,2
741,40,view,1
741,68,order,3
741,82,view,1
741,89,view,1
741,97,cart,2
741,93,view,1
741,79,order,3
741,13,view,1
741,89,view,1
742,1,view,1
742,2,view,1
742,56,cart,2
742,7,view,1
742,21,view,1
742,80,view,1
742,49,view,1
742,70,view,1
742,50,view,1
742,80,view,1
742,56,view,1
742,2,view,1
742,75,view,1
742,7,view,1
742,12,order,3
743,26,view,1
743,4,view,1
743,86,cart,2
743,85,order,3
743,71,cart,2
743,26,view,1
743,87,view,1
743,3,view,1
743,54,view,1
743,81,view,1
743,81,cart,2
743,48,cart,2
743,59,view,1
743,86,view,1
743,93,view,1
743,4,view,1
743,73,view,1
743,54,view,1
743,59,view,1
743,54,view,1
743,54,cart,2
743,81,view,1
744,41,view,1
744,10,cart,2
744,51,view,1
744,52,view,1
744,67,order,3
744,78,cart,2
744,60,view,1
744,20,cart,2
744,72,cart,2
744,90,cart,2
744,95,cart,2
744,51,view,1
744,60,order,3
744,89,view,1
744,10,cart,2
744,89,view,1
745,11,view,1
745,25,view,1
745,87,order,3
745,24,view,1
745,84,view,1
745,72,view,1
745,66,view,1
745,36,view,1
745,38,view,1
745,24,order,3
745,1,view,1
745,24,view,1
745,24,view,1
745,24,view,1
745,25,view,1
745,25,view,1
745,77,order,3
746,39,view,1
746,30,view,1
746,81,view,1
746,80,view,1
746,24,view,1
746,3,view,1
746,84,view,1
746,84,view,1
746,93,cart,2
746,93,view,1
746,43,order,3
746,30,view,1
747,100,order,3
747,53,cart,2
747,28,view,1
747,50,order,3
747,28,view,1
747,37,cart,2
747,91,order,3
747,100,order,3
747,91,cart,2
747,8,view,1
747,37,view,1
747,57,view,1
747,91,view,1
747,91,view,1
747,8,view,1
747,50,view,1
747,91,view,1
747,57,order,3
747,50,view,1
747,8,view,1
747,28,view,1
747,91,order,3
747,37,view,1
748,23,view,1
748,23,cart,2
748,31,view,1
748,52,view,1
748,45,view,1
748,36,view,1
748,88,view,1
748,31,view,1
748,56,view,1
748,29,cart,2
748,49,cart,2
748,88,view,1
748,46,view,1
748,88,view,1
748,52,view,1
748,7,view,1
748,45,view,1
748,52,cart,2
748,71,view,1
748,6,view,1
748,88,view,1
748,52,view,1
748,6,cart,2
749,80,cart,2
749,19,view,1
749,81,view,1
749,30,view,1
749,25,view,1
749,4,cart,2
749,24,view,1
749,87,cart,2
749,3,view,1
749,93,view,1
749,84,view,1
749,25,cart,2
749,4,cart,2
749,24,view,1
749,30,view,1
749,81,view,1
749,26,view,1
749,14,view,1
749,30,order,3
749,75,view,1
749,26,view,1
749,30,order,3
749,96,cart,2
749,4,cart,2
749,30,view,1
749,14,view,1
749,25,cart,2
749,87,cart,2
750,6,cart,2
750,89,view,1
750,95,cart,2
750,95,view,1
750,95,view,1
750,80,view,1
750,13,view,1
750,97,view,1
750,54,cart,2
750,68,view,1
750,10,order,3
750,67,cart,2
750,67,cart,2
750,47,view,1
750,68,view,1
750,95,view,1
751,42,cart,2
751,83,view,1
751,20,view,1
751,12,cart,2
751,21,view,1
751,42,view,1
751,83,view,1
751,9,view,1
751,9,order,3
751,42,view,1
751,21,order,3
751,98,view,1
751,42,view,1
751,76,view,1
751,83,view,1
751,32,view,1
751,26,view,1
751,20,view,1
751,98,view,1
751,9,view,1
751,32,cart,2
751,9,view,1
751,95,view,1
751,9,view,1
752,99,view,1
752,39,view,1
752,42,view,1
752,98,view,1
752,22,order,3
752,98,view,1
752,17,view,1
752,99,view,1
752,70,cart,2
752,42,view,1
752,74,view,1
752,42,view,1
752,32,view,1
752,76,cart,2
752,70,view,1
752,17,view,1
752,45,view,1
752,74,view,1
752,17,cart,2
752,56,view,1
752,17,view,1
752,70,view,1
753,24,view,1
753,64,view,1
753,6,cart,2
753,39,view,1
753,14,view,1
753,46,cart,2
753,14,view,1
753,84,view,1
753,6,view,1
753,25,order,3
753,24,view,1
753,88,cart,2
753,84,view,1
753,14,view,1
753,31,view,1
754,5,view,1
754,21,order,3
754,34,view,1
754,44,view,1
754,44,view,1
754,6,cart,2
754,21,view,1
754,34,view,1
754,69,cart,2
754,50,view,1
754,83,view,1
754,34,cart,2
754,51,order,3
754,83,order,3
754,93,view,1
754,69,view,1
754,83,view,1
754,40,view,1
754,9,order,3
754,9,view,1
754,83,order,3
754,9,cart,2
754,16,view,1
754,83,view,1
754,21,cart,2
754,56,view,1
755,72,view,1
755,72,cart,2
755,58,view,1
755,67,view,1
755,13,view,1
755,44,cart,2
755,72,cart,2
755,37,view,1
755,78,order,3
755,35,view,1
755,90,cart,2
755,18,view,1
755,47,view,1
755,87,view,1
755,27,view,1
755,92,view,1
755,67,view,1
755,35,view,1
755,77,view,1
755,92,order,3
755,95,view,1
755,60,view,1
755,60,view,1
755,35,cart,2
755,43,view,1
755,58,view,1
756,87,view,1
756,93,view,1
756,52,view,1
756,6,view,1
756,15,cart,2
756,26,view,1
756,93,view,1
756,30,view,1
756,46,cart,2
756,31,view,1
756,31,view,1
756,87,cart,2
756,4,view,1
756,4,view,1
756,4,view,1
756,30,order,3
756,24,cart,2
756,87,view,1
756,31,view,1
756,64,view,1
756,26,cart,2
756,81,view,1
757,36,order,3
757,61,view,1
757,71,view,1
757,54,view,1
757,61,view,1
757,23,view,1
757,61,view,1
757,100,view,1
757,81,view,1
757,71,view,1
757,54,cart,2
757,36,cart,2
757,71,view,1
757,91,view,1
757,59,cart,2
757,94,view,1
757,5,cart,2
757,36,order,3
757,100,cart,2
757,71,view,1
757,61,view,1
757,61,cart,2
757,71,view,1
757,61,cart,2
758,5,view,1
758,47,view,1
758,44,view,1
758,7,view,1
758,34,view,1
758,65,view,1
758,5,view,1
758,5,view,1
758,2,cart,2
758,1,view,1
758,17,view,1
758,2,cart,2
758,81,view,1
758,34,cart,2
758,36,view,1
758,16,view,1
758,2,view,1
758,34,view,1
758,2,view,1
759,71,view,1
759,84,view,1
759,24,view,1
759,14,view,1
759,46,view,1
759,24,view,1
759,14,view,1
759,75,view,1
759,46,cart,2
759,6,view,1
759,14,cart,2
759,46,cart,2
759,46,view,1
759,19,order,3
759,31,view,1
759,88,view,1
759,52,view,1
759,8,view,1
759,88,view,1
760,9,cart,2
760,76,view,1
760,18,view,1
760,58,view,1
760,98,view,1
760,20,order,3
760,76,view,1
760,17,view,1
760,20,view,1
760,13,cart,2
760,98,view,1
760,32,view,1
760,19,view,1
760,17,cart,2
760,83,view,1
760,32,view,1
760,5,view,1
760,21,view,1
760,20,view,1
760,98,view,1
760,20,view,1
760,69,view,1
761,86,view,1
761,54,cart,2
761,54,view,1
761,70,view,1
761,20,order,3
761,86,view,1
761,36,view,1
761,86,view,1
761,36,view,1
761,94,view,1
761,61,cart,2
761,85,order,3
761,94,view,1
761,94,view,1
761,36,order,3
762,44,view,1
762,12,cart,2
762,30,cart,2
762,34,order,3
762,44,cart,2
762,58,view,1
762,52,view,1
762,2,view,1
762,82,view,1
762,1,view,1
762,1,view,1
762,65,view,1
762,5,view,1
762,65,view,1
762,73,view,1
762,82,order,3
762,65,view,1
762,16,view,1
762,16,view,1
762,34,cart,2
762,12,cart,2
762,2,cart,2
762,7,view,1
762,1,view,1
762,44,view,1
762,44,order,3
763,13,view,1
763,22,view,1
763,9,cart,2
763,63,view,1
763,15,cart,2
763,22,view,1
763,69,cart,2
763,15,view,1
763,21,view,1
763,9,view,1
763,73,view,1
763,21,view,1
763,9,view,1
764,52,cart,2
764,19,view,1
764,64,view,1
764,6,view,1
764,46,view,1
764,46,view,1
764,19,view,1
764,85,view,1
764,86,cart,2
764,6,view,1
764,31,view,1
764,88,view,1
764,19,view,1
764,19,cart,2
764,31,view,1
764,59,cart,2
764,46,order,3
764,81,view,1
764,56,view,1
764,88,cart,2
765,78,view,1
765,58,view,1
765,95,cart,2
765,68,view,1
765,60,view,1
765,95,view,1
765,67,view,1
765,78,view,1
765,94,view,1
765,90,view,1
765,60,view,1
765,51,order,3
765,83,view,1
765,60,view,1
765,82,view,1
765,56,view,1
765,78,cart,2
765,58,view,1
765,90,view,1
765,90,view,1
765,53,view,1
765,68,view,1
766,56,view,1
766,56,cart,2
766,79,view,1
766,40,order,3
766,56,view,1
766,89,view,1
766,49,view,1
766,56,order,3
766,39,order,3
766,9,view,1
766,49,view,1
766,27,view,1
766,49,view,1
767,8,cart,2
767,89,view,1
767,33,view,1
767,33,cart,2
767,41,view,1
767,89,view,1
767,33,view,1
767,57,cart,2
767,57,cart,2
767,97,view,1
767,73,view,1
767,57,view,1
768,93,view,1
768,4,view,1
768,87,view,1
768,56,view,1
768,96,view,1
768,36,cart,2
768,23,view,1
768,3,view,1
768,21,view,1
768,96,cart,2
768,30,view,1
768,93,cart,2
768,96,view,1
768,95,cart,2
768,63,view,1
768,81,view,1
768,3,view,1
768,71,view,1
768,45,cart,2
768,93,view,1
768,23,view,1
768,4,view,1
768,30,cart,2
768,36,cart,2
769,43,cart,2
769,4,view,1
769,30,view,1
769,14,view,1
769,81,view,1
769,24,view,1
769,4,view,1
769,87,view,1
769,93,view,1
769,76,order,3
769,30,order,3
769,3,cart,2
769,4,cart,2
769,84,cart,2
769,87,cart,2
769,30,cart,2
769,3,cart,2
769,26,order,3
769,30,view,1
769,4,order,3
769,25,cart,2
769,93,cart,2
769,96,view,1
769,30,view,1
770,24,view,1
770,24,cart,2
770,84,cart,2
770,66,view,1
770,84,view,1
770,77,cart,2
770,77,view,1
770,77,view,1
770,14,view,1
770,14,view,1
770,38,view,1
770,12,view,1
771,7,cart,2
771,26,view,1
771,74,view,1
771,80,view,1
771,74,cart,2
771,1,view,1
771,74,order,3
771,14,view,1
771,74,view,1
771,65,view,1
771,49,order,3
771,11,view,1
771,49,view,1
771,56,view,1
771,1,view,1
771,49,view,1
771,2,view,1
771,99,cart,2
771,74,view,1
771,70,view,1
772,57,view,1
772,91,cart,2
772,58,view,1
772,10,view,1
772,47,view,1
772,60,cart,2
772,37,order,3
772,68,view,1
772,58,cart,2
772,53,view,1
772,37,view,1
772,10,cart,2
772,37,view,1
772,55,view,1
772,50,cart,2
772,68,cart,2
772,28,view,1
772,47,view,1
772,60,view,1
773,5,order,3
773,16,cart,2
773,34,cart,2
773,17,cart,2
773,32,cart,2
773,32,view,1
773,76,view,1
773,5,view,1
773,98,view,1
773,32,view,1
773,20,view,1
773,17,view,1
773,76,view,1
773,42,view,1
773,85,view,1
773,32,order,3
773,69,cart,2
773,20,view,1
773,80,view,1
773,76,view,1
773,34,view,1
773,98,order,3
773,99,view,1
773,44,view,1
774,54,view,1
774,94,view,1
774,71,view,1
774,45,view,1
774,58,view,1
774,94,view,1
774,23,view,1
774,36,view,1
774,94,view,1
774,36,view,1
774,85,view,1
774,60,order,3
774,61,view,1
774,86,order,3
774,67,view,1
774,61,cart,2
775,57,view,1
775,30,cart,2
775,43,view,1
775,73,view,1
775,57,view,1
775,27,view,1
775,29,view,1
775,95,order,3
775,79,view,1
775,29,cart,2
775,8,view,1
775,42,view,1
775,57,view,1
775,57,view,1
775,29,view,1
775,49,view,1
775,92,view,1
775,23,view,1
775,43,cart,2
775,29,view,1
775,35,view,1
775,43,view,1
775,29,view,1
775,8,view,1
775,84,cart,2
775,27,view,1
775,72,view,1
775,92,view,1
776,54,view,1
776,86,cart,2
776,14,order,3
776,2,view,1
776,14,order,3
776,59,cart,2
776,85,view,1
776,14,order,3
776,84,cart,2
776,100,view,1
776,14,view,1
776,77,view,1
776,84,cart,2
776,61,order,3
776,94,cart,2
776,86,cart,2
776,59,view,1
776,24,view,1
776,24,view,1
776,85,cart,2
777,20,view,1
777,22,cart,2
777,15,view,1
777,98,view,1
777,17,view,1
777,63,view,1
777,42,view,1
777,79,view,1
777,22,view,1
777,42,view,1
777,79,view,1
777,62,view,1
777,63,view,1
777,25,view,1
777,31,view,1
777,22,view,1
777,98,view,1
777,66,cart,2
777,79,view,1
777,32,view,1
777,20,view,1
777,98,cart,2
778,69,cart,2
778,56,cart,2
778,99,view,1
778,70,cart,2
778,99,view,1
778,49,order,3
778,39,view,1
778,39,view,1
778,47,view,1
778,84,view,1
778,21,order,3
778,99,view,1
778,56,cart,2
778,39,view,1
778,83,view,1
778,39,view,1
778,56,view,1
778,69,view,1
778,27,view,1
778,99,view,1
778,69,view,1
778,21,view,1
778,56,view,1
778,49,view,1
778,70,view,1
778,39,view,1
779,47,view,1
779,51,view,1
779,97,view,1
779,95,view,1
779,81,view,1
779,82,view,1
779,58,view,1
779,58,view,1
779,22,view,1
779,89,order,3
779,47,view,1
779,89,cart,2
779,64,view,1
779,90,view,1
779,10,view,1
779,52,view,1
779,68,cart,2
779,10,cart,2
779,97,view,1
779,68,view,1
779,53,cart,2
779,41,view,1
780,81,view,1
780,87,view,1
780,26,view,1
780,14,view,1
780,25,view,1
780,84,view,1
780,96,view,1
780,81,cart,2
780,87,cart,2
780,24,view,1
780,84,view,1
780,84,cart,2
780,13,view,1
780,4,view,1
780,96,cart,2
780,30,view,1
780,65,view,1
780,81,cart,2
780,3,view,1
780,35,cart,2
780,30,view,1
780,93,view,1
780,3,cart,2
780,30,view,1
780,4,view,1
780,26,view,1
780,87,cart,2
781,1,view,1
781,99,view,1
781,44,view,1
781,73,view,1
781,99,view,1
781,12,view,1
781,56,view,1
781,56,cart,2
781,65,view,1
781,7,view,1
781,58,cart,2
781,2,view,1
781,74,view,1
781,19,cart,2
781,56,order,3
781,74,cart,2
782,88,view,1
782,34,cart,2
782,52,view,1
782,6,cart,2
782,52,cart,2
782,61,view,1
782,43,view,1
782,52,cart,2
782,34,order,3
782,39,view,1
782,52,view,1
782,31,view,1
782,61,view,1
782,23,view,1
782,46,view,1
783,62,view,1
783,98,cart,2
783,62,view,1
783,63,view,1
783,48,cart,2
783,62,view,1
783,98,view,1
783,76,cart,2
783,75,cart,2
783,79,cart,2
783,66,view,1
783,79,view,1
783,76,order,3
783,17,view,1
783,3,view,1
783,48,cart,2
783,74,view,1
783,75,cart,2
783,23,view,1
783,42,view,1
783,99,view,1
783,20,cart,2
783,48,view,1
784,91,cart,2
784,47,view,1
784,58,view,1
784,60,view,1
784,37,view,1
784,6,view,1
784,30,view,1
784,60,view,1
784,50,order,3
784,67,view,1
784,50,view,1
784,100,view,1
784,53,view,1
784,84,view,1
784,37,view,1
784,60,cart,2
785,51,view,1
785,47,view,1
785,18,view,1
785,51,view,1
785,90,view,1
785,72,view,1
785,17,view,1
785,35,view,1
785,10,view,1
785,29,view,1
785,10,order,3
785,90,view,1
785,90,cart,2
785,58,view,1
785,92,view,1
785,57,cart,2
785,27,view,1
785,43,view,1
785,58,view,1
785,68,view,1
785,29,order,3
785,35,view,1
785,51,view,1
785,92,order,3
785,18,order,3
785,13,view,1
785,95,cart,2
786,38,view,1
786,55,view,1
786,23,view,1
786,61,cart,2
786,61,view,1
786,77,view,1
786,11,view,1
786,97,view,1
786,38,view,1
786,8,view,1
786,10,order,3
786,72,view,1
786,66,view,1
786,71,view,1
786,33,view,1
786,38,view,1
786,36,view,1
786,70,view,1
786,40,view,1
786,71,cart,2
786,66,order,3
786,45,view,1
786,71,view,1
786,45,view,1
786,45,view,1
786,23,view,1
786,16,order,3
786,38,view,1
786,11,view,1
786,38,view,1
786,11,view,1
787,30,view,1
787,50,view,1
787,99,view,1
787,48,cart,2
787,3,view,1
787,11,view,1
787,38,view,1
787,4,view,1
787,4,view,1
787,43,cart,2
787,81,view,1
787,38,cart,2
787,66,view,1
787,11,view,1
787,68,view,1
787,77,view,1
787,81,order,3
787,30,view,1
788,1,view,1
788,31,view,1
788,30,view,1
788,26,view,1
788,87,cart,2
788,30,view,1
788,87,cart,2
788,4,view,1
788,26,cart,2
788,33,cart,2
788,64,view,1
788,92,view,1
788,81,view,1
788,46,view,1
788,54,view,1
788,4,view,1
788,93,view,1
788,81,view,1
788,3,view,1
789,37,view,1
789,40,cart,2
789,82,view,1
789,82,cart,2
789,100,view,1
789,53,view,1
789,54,view,1
789,50,cart,2
789,55,cart,2
789,53,view,1
789,82,view,1
789,55,view,1
789,73,view,1
789,73,order,3
789,82,view,1
789,40,view,1
789,78,view,1
789,91,cart,2
789,78,view,1
789,78,view,1
789,82,view,1
789,78,view,1
789,13,view,1
789,73,view,1
789,40,view,1
790,55,view,1
790,50,view,1
790,91,order,3
790,57,view,1
790,50,cart,2
790,37,view,1
790,8,view,1
790,8,view,1
790,53,cart,2
790,53,view,1
790,28,view,1
790,28,view,1
790,55,cart,2
790,53,view,1
790,54,view,1
791,59,view,1
791,52,view,1
791,19,view,1
791,59,view,1
791,51,view,1
791,6,order,3
791,52,cart,2
791,19,order,3
791,46,view,1
791,59,view,1
791,25,cart,2
791,52,view,1
791,64,view,1
791,52,view,1
791,64,view,1
791,54,view,1
791,70,view,1
791,85,view,1
791,85,view,1
791,5,view,1
791,59,cart,2
791,19,view,1
791,31,view,1
791,31,view,1
791,86,view,1
791,94,cart,2
791,54,cart,2
791,64,view,1
792,87,view,1
792,1,view,1
792,93,view,1
792,25,view,1
792,96,view,1
792,96,view,1
792,93,cart,2
792,84,view,1
792,16,view,1
792,3,view,1
792,4,cart,2
792,4,view,1
792,87,view,1
792,4,cart,2
792,3,view,1
792,84,view,1
792,30,order,3
792,20,view,1
792,30,view,1
793,100,view,1
793,91,cart,2
793,50,view,1
793,28,order,3
793,5,order,3
793,37,view,1
793,53,cart,2
793,37,order,3
793,10,cart,2
793,35,order,3
793,57,view,1
793,50,cart,2
793,8,view,1
793,50,view,1
793,50,view,1
793,53,view,1
793,28,order,3
793,55,view,1
793,53,view,1
793,55,cart,2
793,28,cart,2
793,53,order,3
793,2,view,1
794,25,view,1
794,93,cart,2
794,76,cart,2
794,54,view,1
794,96,view,1
794,3,view,1
794,30,cart,2
794,26,order,3
794,85,view,1
794,54,view,1
794,54,view,1
794,59,view,1
794,26,view,1
794,89,view,1
794,93,view,1
794,59,cart,2
794,94,view,1
794,26,view,1
794,81,view,1
794,86,view,1
794,54,cart,2
795,14,cart,2
795,99,view,1
795,50,view,1
795,25,view,1
795,23,view,1
795,52,view,1
795,52,cart,2
795,12,cart,2
795,61,order,3
795,36,view,1
795,45,view,1
795,36,view,1
795,46,view,1
795,88,cart,2
795,52,order,3
795,36,view,1
795,64,order,3
795,23,view,1
795,31,view,1
795,19,view,1
795,64,order,3
796,91,cart,2
796,4,view,1
796,26,view,1
796,77,view,1
796,87,view,1
796,4,view,1
796,3,cart,2
796,27,view,1
796,26,view,1
796,96,view,1
796,30,view,1
796,11,view,1
796,81,order,3
796,11,cart,2
796,11,view,1
796,26,view,1
796,43,view,1
796,38,view,1
797,49,view,1
797,44,cart,2
797,44,view,1
797,56,view,1
797,67,view,1
797,34,view,1
797,81,view,1
797,16,view,1
797,70,view,1
797,74,cart,2
797,42,view,1
797,56,order,3
797,74,cart,2
797,44,view,1
797,99,view,1
797,70,view,1
797,99,view,1
797,56,cart,2
798,5,cart,2
798,12,view,1
798,44,view,1
798,34,cart,2
798,2,cart,2
798,12,cart,2
798,7,view,1
798,92,view,1
798,5,view,1
798,65,view,1
798,12,view,1
798,2,view,1
798,2,view,1
798,16,order,3
799,88,view,1
799,45,order,3
799,31,view,1
799,88,cart,2
799,88,cart,2
799,52,view,1
799,61,view,1
799,88,view,1
799,61,view,1
799,61,cart,2
799,64,view,1
799,64,view,1
799,36,view,1
799,71,cart,2
799,46,view,1
799,23,view,1
799,31,view,1
799,71,view,1
799,64,view,1
799,36,view,1
799,61,view,1
799,52,view,1
800,14,view,1
800,84,order,3
800,46,order,3
800,6,view,1
800,52,view,1
800,25,order,3
800,88,view,1
800,64,view,1
800,88,view,1
800,6,view,1
800,46,view,1
800,24,cart,2
800,46,view,1
800,88,view,1
800,31,cart,2
800,44,view,1
800,25,view,1
800,52,view,1
800,64,view,1
800,19,view,1
800,6,view,1
800,88,cart,2
800,64,view,1
800,23,cart,2
801,85,view,1
801,64,cart,2
801,46,view,1
801,85,view,1
801,6,cart,2
801,86,view,1
801,67,order,3
801,85,view,1
801,85,cart,2
801,64,cart,2
801,6,view,1
801,34,view,1
801,86,cart,2
801,19,view,1
801,19,view,1
801,85,order,3
801,27,cart,2
801,59,view,1
802,69,order,3
802,49,view,1
802,39,view,1
802,83,view,1
802,70,cart,2
802,21,view,1
802,56,cart,2
802,56,view,1
802,39,view,1
802,84,view,1
802,69,view,1
802,77,view,1
802,69,view,1
802,61,order,3
802,74,view,1
802,63,view,1
802,9,view,1
802,74,view,1
802,54,order,3
802,83,order,3
802,70,order,3
803,58,view,1
803,47,view,1
803,47,view,1
803,78,view,1
803,10,view,1
803,67,view,1
803,6,view,1
803,72,view,1
803,29,view,1
803,41,view,1
803,68,cart,2
803,95,cart,2
803,47,cart,2
803,57,view,1
803,67,order,3
803,51,cart,2
803,10,cart,2
803,90,view,1
804,31,view,1
804,64,cart,2
804,24,order,3
804,89,view,1
804,25,cart,2
804,52,order,3
804,24,cart,2
804,19,cart,2
804,88,view,1
804,42,view,1
804,31,view,1
804,52,cart,2
804,19,view,1
804,67,view,1
804,84,view,1
804,94,view,1
804,25,view,1
804,25,cart,2
804,24,view,1
804,31,view,1
804,19,cart,2
804,23,view,1
805,37,view,1
805,86,view,1
805,94,view,1
805,28,view,1
805,38,view,1
805,66,view,1
805,79,view,1
805,85,order,3
805,59,view,1
805,77,order,3
805,85,view,1
805,38,view,1
805,85,view,1
806,73,cart,2
806,73,view,1
806,40,view,1
806,40,view,1
806,8,cart,2
806,48,view,1
806,82,cart,2
806,73,cart,2
806,40,view,1
806,73,view,1
806,57,view,1
806,40,view,1
806,78,view,1
806,57,view,1
806,40,cart,2
807,88,view,1
807,14,view,1
807,6,view,1
807,93,order,3
807,10,view,1
807,14,view,1
807,64,view,1
807,60,view,1
807,19,view,1
807,6,view,1
807,25,cart,2
807,14,view,1
807,57,order,3
807,25,cart,2
807,25,cart,2
807,14,view,1
807,24,cart,2
808,62,view,1
808,99,order,3
808,80,view,1
808,25,view,1
808,63,view,1
808,83,order,3
808,21,view,1
808,21,view,1
808,39,view,1
808,48,view,1
808,83,view,1
808,21,cart,2
808,9,view,1
808,62,cart,2
808,22,cart,2
808,82,view,1
808,39,cart,2
808,9,view,1
809,87,view,1
809,3,view,1
809,30,view,1
809,90,order,3
809,66,view,1
809,38,view,1
809,96,view,1
809,26,view,1
809,26,view,1
809,3,view,1
809,32,view,1
809,77,view,1
809,4,view,1
809,66,cart,2
809,93,view,1
809,96,view,1
809,87,view,1
809,38,cart,2
809,77,view,1
809,77,order,3
809,4,view,1
809,19,view,1
809,77,view,1
809,87,view,1
809,69,view,1
809,93,cart,2
809,93,view,1
810,8,view,1
810,18,view,1
810,72,cart,2
810,18,view,1
810,72,cart,2
810,35,order,3
810,8,view,1
810,72,view,1
810,70,cart,2
810,92,view,1
810,29,view,1
810,57,view,1
810,88,view,1
810,57,view,1
810,92,view,1
810,92,cart,2
810,35,cart,2
810,18,view,1
810,43,order,3
810,18,view,1
810,35,view,1
810,29,view,1
810,18,cart,2
810,29,cart,2
810,57,order,3
